School,Vertical,3Cone,Pos,Ht,Bench,Player,Broad Jump,Wt,College,40yd,Shuttle,Drafted (tm/rnd/yr)
Colorado,0.7777777777777778,?,CB,0.3333333333333333,?,Ken Crawley\CrawKe01,0.6595744680851063,0.09580838323353294,College Stats,0.09448818897637801,?,0
Washington State,0.5333333333333333,0.5156950672645737,OT,0.6666666666666666,0.7857142857142857,Joe Dahl\DahlJo00,0.44680851063829785,0.7964071856287425,College Stats,0.6850393700787399,0.7076923076923072,5th
Boston College,0.5777777777777777,0.37668161434977565,ILB,0.25,0.35714285714285715,Steven Daniels\DaniSt00,0.5106382978723404,0.4311377245508982,College Stats,0.4330708661417327,0.5307692307692307,7th
Maryland,0.8222222222222222,0.06726457399103114,CB,0.4166666666666667,0.5357142857142857,Sean Davis\DaviSe00,0.8085106382978723,0.17964071856287425,College Stats,0.11811023622047268,0.09230769230769237,2nd
California,0.8666666666666667,0.04932735426008942,WR,0.4166666666666667,0.17857142857142858,Trevor Davis\DaviTr03,0.7659574468085106,0.10179640718562874,College Stats,0.08661417322834668,0.28461538461538427,5th
Notre Dame,0.4888888888888889,0.4260089686098655,DT,0.4166666666666667,0.5357142857142857,Sheldon Day\DayxSh00,0.2978723404255319,0.7305389221556886,College Stats,0.598425196850394,0.49999999999999983,4th
Ohio State,0.4444444444444444,0.5426008968609864,OT,0.9166666666666666,0.5,Taylor Decker\DeckTa00,0.2765957446808511,0.8323353293413174,College Stats,0.724409448818898,0.6999999999999996,1st
West Virginia,?,?,SS,0.3333333333333333,0.17857142857142858,KJ Dillon\DillK.00,0.7021276595744681,0.23353293413173654,College Stats,0.17322834645669336,?,5th
Louisiana Tech,0.8222222222222222,0.2152466367713002,RB,0.16666666666666666,0.42857142857142855,Kenneth Dixon\DixoKe00,0.7021276595744681,0.2634730538922156,College Stats,0.19685039370078733,0.3307692307692308,4th
Syracuse,?,?,P,0.6666666666666666,?,Riley Dixon\DixoRi00,?,0.2994011976047904,College Stats,0.5748031496062993,?,7th
Texas Christian,0.9777777777777777,0.15695067264573972,WR,0.5,0.2857142857142857,Josh Doctson\DoctJo00,0.9148936170212766,0.18562874251497005,College Stats,0.1496062992125987,0.17692307692307688,1st
Clemson,?,?,DE,0.75,?,Kevin Dodd\DoddKe00,?,0.6347305389221557,College Stats,0.4330708661417327,?,2nd
Western Kentucky,0.35555555555555557,0.4484304932735425,QB,0.5833333333333334,?,Brandon Doughty\DougBr00,0.3191489361702128,0.25149700598802394,College Stats,0.716535433070866,0.5153846153846149,7th
Alabama,0.6888888888888889,0.2466367713004483,RB,0.4166666666666667,0.14285714285714285,Kenyan Drake\DrakKe00,0.7446808510638298,0.23353293413173654,College Stats,0.11023622047244135,0.27692307692307677,3rd
Baylor,0.35555555555555557,0.6233183856502239,OT,0.8333333333333334,0.8571428571428571,Spencer Drango\DranSp00,0.2553191489361702,0.8622754491017964,College Stats,0.7559055118110233,0.623076923076923,5th
Louisiana Tech,0.5777777777777777,0.31390134529147984,QB,0.6666666666666666,?,Jeff Driskel\DrisJe00,0.723404255319149,0.3772455089820359,College Stats,0.19685039370078733,0.30769230769230754,6th
UCLA,0.6444444444444445,0.2152466367713002,TE,0.5,0.21428571428571427,Thomas Duarte\DuarTh00,0.6382978723404256,0.3592814371257485,College Stats,0.3228346456692913,0.30000000000000004,7th
Sam Houston St,?,?,P,0.6666666666666666,?,Lachlan Edwards,?,0.2275449101796407,,0.5275590551181107,?,0
Cincinnati,0.37777777777777777,?,OT,0.8333333333333334,?,Parker Ehinger\EhinPa00,0.19148936170212766,0.8323353293413174,College Stats,0.748031496062992,?,4th
Colorado State,0.9777777777777777,0.19730941704035848,CB,0.4166666666666667,?,Deandre Elliott,0.7872340425531915,0.10179640718562874,College Stats,0.18897637795275601,0.06923076923076911,0
Ohio State,0.6,?,RB,0.3333333333333333,?,Ezekiel Elliott\ElliEz00,0.6382978723404256,0.32335329341317365,College Stats,0.125984251968504,?,1st
San Jose State,0.8888888888888888,?,RB,0.16666666666666666,0.39285714285714285,Tyler Ervin\ErviTy00,0.8936170212765957,0.12574850299401197,College Stats,0.07874015748031535,?,4th
Utah State,0.6888888888888889,?,OLB,0.75,0.32142857142857145,Kyler Fackrell\FackKy00,0.7021276595744681,0.4431137724550898,College Stats,0.3228346456692913,?,3rd
UCLA,?,?,K,0.25,?,KaImi Fairbairn\FairKa01,?,0.0718562874251497,College Stats,0.5118110236220473,?,0
Utah,0.7333333333333333,0.25560538116591897,DE,0.5,0.6071428571428571,Jason Fanaika\FanaJa01,0.5319148936170213,0.5988023952095808,College Stats,0.48031496062992135,0.41538461538461496,0
Washington,0.9333333333333333,0.31838565022421517,OLB,0.6666666666666666,?,Travis Feeney\FeenTr00,0.8936170212765957,0.3532934131736527,College Stats,0.1496062992125987,0.43846153846153824,6th
Illinois,0.6888888888888889,?,RB,0.08333333333333333,0.5357142857142857,Josh Ferguson\FergJo02,0.6808510638297872,0.16167664670658682,College Stats,0.13385826771653603,?,0
Georgia,0.9111111111111111,?,OLB,0.8333333333333334,?,Leonard Floyd\FloyLe00,0.8297872340425532,0.437125748502994,College Stats,0.22834645669291334,?,1st
Kentucky,0.5111111111111111,?,ILB,0.5833333333333334,0.17857142857142858,Josh Forrest\ForrJo00,0.6382978723404256,0.46706586826347307,College Stats,0.47244094488189003,?,6th
Arizona State,0.7333333333333333,0.11659192825112095,WR,0.16666666666666666,0.2857142857142857,D.J. Foster\FostD.01,0.6170212765957447,0.1317365269461078,College Stats,0.20472440944881937,0.16923076923076935,0
Central Michigan,?,?,FS,0.3333333333333333,0.42857142857142855,Kavon Frazier\FrazKa00,?,0.2754491017964072,College Stats,0.17322834645669336,?,6th
Auburn,0.4444444444444444,?,OLB,0.5,?,Kris Frost\FrosKr00,0.5319148936170213,0.41317365269461076,College Stats,0.5196850393700787,?,0
Virginia Tech,?,?,CB,0.25,0.32142857142857145,Kendall Fuller\FullKe00,?,0.09580838323353294,College Stats,0.13385826771653603,?,3rd
Notre Dame,0.6444444444444445,0.19730941704035848,WR,0.3333333333333333,0.14285714285714285,Will Fuller\FullWi01,0.8085106382978723,0.08982035928143713,College Stats,0.007874015748032025,0.3230769230769226,1st
Stanford,0.4444444444444444,0.506726457399103,OG,0.6666666666666666,0.8571428571428571,Joshua Garnett\GarnJo00,0.23404255319148937,0.844311377245509,College Stats,0.7952755905511814,0.6076923076923072,1st
Tulsa,0.7777777777777778,0.3632286995515693,WR,0.5833333333333334,0.2857142857142857,Keyarris Garrett\GarrKe01,0.851063829787234,0.2934131736526946,College Stats,0.17322834645669336,0.36923076923076914,0
Michigan,0.26666666666666666,0.5112107623318384,C,0.8333333333333334,0.6071428571428571,Graham Glasgow\GlasGr00,0.3829787234042553,0.8143712574850299,College Stats,0.6456692913385826,0.5999999999999998,3rd
California,0.35555555555555557,0.3049327354260088,QB,0.6666666666666666,?,Jared Goff\GoffJa00,0.46808510638297873,0.2634730538922156,College Stats,0.4015748031496067,0.47692307692307656,1st
Clemson,0.6888888888888889,0.25112107623318364,OLB,0.4166666666666667,0.8571428571428571,B.J. Goodson\GoodB.00,0.6382978723404256,0.4251497005988024,College Stats,0.2992125984251974,0.5076923076923073,4th
Georgia Tech,?,?,DT,0.6666666666666666,?,Adam Gotsis\GotsAd00,?,0.6946107784431138,College Stats,0.4488188976377953,?,2nd
Clemson,0.7333333333333333,?,FS,0.5,0.25,T.J. Green\GreeT.00,0.8723404255319149,0.2275449101796407,College Stats,0.023622047244094675,?,2nd
San Diego State,0.1111111111111111,0.7085201793721972,OG,0.5833333333333334,0.7857142857142857,Darrell Greene\GreeDa02,0.2127659574468085,0.8982035928143712,College Stats,0.7007874015748033,0.8692307692307694,0
North Carolina State,0.4666666666666667,?,TE,0.75,?,David Grinnage,0.3829787234042553,0.46107784431137727,College Stats,0.46456692913385866,?,0
Kansas State,0.6222222222222222,0.27354260089686067,FB,0.5,0.39285714285714285,Glenn Gronkowski\GronGl01,0.6808510638297872,0.40718562874251496,College Stats,0.31496062992126,0.4615384615384615,0
Penn State,0.5333333333333333,0.2466367713004483,QB,0.6666666666666666,?,Christian Hackenberg\HackCh01,0.5531914893617021,0.31137724550898205,College Stats,0.37007874015748066,0.36923076923076914,2nd
Utah,?,?,P,0.16666666666666666,?,Tom Hackett\HackTo00,?,0.16167664670658682,College Stats,0.4330708661417327,?,0
North Dakota St,0.37777777777777777,0.43946188340807146,OT,0.8333333333333334,?,Joe Haeg,0.48936170212765956,0.7964071856287425,,0.6692913385826773,0.47692307692307656,0
Northern Iowa,0.8,0.2600896860986547,CB,0.5,?,Deiondre Hall,0.8297872340425532,0.16766467065868262,,0.29133858267716534,0.16153846153846113,0
South Carolina St,0.6888888888888889,0.632286995515695,DT,0.4166666666666667,0.8214285714285714,Javon Hargrave,0.44680851063829785,0.8263473053892215,,0.48818897637795267,0.6538461538461537,0
Texas A&M,0.8666666666666667,0.14798206278026907,CB,0.25,?,DeVante Harris,0.7659574468085106,0.029940119760479042,College Stats,0.19685039370078733,0.16153846153846113,0
Louisiana State,0.2,0.762331838565022,OT,0.8333333333333334,0.6071428571428571,Jerald Hawkins\HawkJe00,0.2553191489361702,0.8023952095808383,College Stats,0.724409448818898,0.7999999999999995,4th
Michigan State,0.6222222222222222,0.4260089686098655,DT,0.75,0.7142857142857143,Joel Heath\HeatJo00,0.5319148936170213,0.7305389221556886,College Stats,0.559055118110236,0.5153846153846149,0
South Carolina St,0.5111111111111111,0.17488789237668143,TE,0.75,0.42857142857142855,Temarrick Hemingway,0.574468085106383,0.437125748502994,,0.31496062992126,0.3538461538461534,0
Arkansas,?,?,TE,0.75,0.25,Hunter Henry\HenrHu00,?,0.47305389221556887,College Stats,0.37795275590551203,?,2nd
Michigan,0.5111111111111111,0.48430493273542596,DT,0.5833333333333334,0.7857142857142857,Willie Henry\HenrWi00,0.46808510638297873,0.7904191616766467,College Stats,0.5433070866141734,0.5230769230769231,4th
Alabama,0.8,0.31838565022421517,RB,0.5833333333333334,0.5714285714285714,Derrick Henry\HenrDe00,0.8936170212765957,0.4550898203592814,College Stats,0.18110236220472467,0.40769230769230747,2nd
Georgia,?,?,FB,0.4166666666666667,?,Quayvon Hicks\HickQu01,?,0.5269461077844312,College Stats,0.4015748031496067,?,0
Western Kentucky,?,?,TE,0.8333333333333334,?,Tyler Higbee\HigbTy00,?,0.46706586826347307,College Stats,0.3622047244094487,?,4th
Colorado State,0.5777777777777777,?,WR,0.4166666666666667,0.25,Rashard Higgins\HiggRa00,0.5957446808510638,0.1497005988023952,College Stats,0.25984251968503935,?,5th
Stanford,0.6,0.1838565022421525,QB,0.5833333333333334,?,Kevin Hogan\HogaKe00,0.5319148936170213,0.281437125748503,College Stats,0.37007874015748066,0.3538461538461534,5th
Cincinnati,0.5555555555555556,?,WR,0.4166666666666667,0.07142857142857142,Johnny Holton,0.7446808510638298,0.11377245508982035,College Stats,0.18110236220472467,?,0
Stanford,0.6222222222222222,0.22869955156950658,TE,0.6666666666666666,0.4642857142857143,Austin Hooper\HoopAu00,0.6170212765957447,0.49700598802395207,College Stats,0.3228346456692913,0.36153846153846164,3rd
William & Mary,0.6,0.29596412556053814,FS,0.4166666666666667,0.25,Deandre Houston-Carson,0.574468085106383,0.17964071856287425,,0.18110236220472467,0.3307692307692308,0
Baylor,0.6222222222222222,0.3094170403587441,CB,0.3333333333333333,0.17857142857142858,Xavien Howard\HowaXa00,0.723404255319149,0.17964071856287425,College Stats,0.21259842519685068,0.23076923076923092,2nd
Indiana,0.6666666666666666,?,RB,0.3333333333333333,0.35714285714285715,Jordan Howard\HowaJo00,0.723404255319149,0.3532934131736527,College Stats,0.20472440944881937,?,5th
Texas A&M,0.6,?,OT,0.8333333333333334,0.6428571428571429,Germain Ifedi\IfedGe00,0.44680851063829785,0.9161676646706587,College Stats,0.7559055118110233,0.6923076923076921,1st
Arizona,0.5333333333333333,?,ILB,0.3333333333333333,0.5714285714285714,Scooby Wright III\WrigSc00,0.5319148936170213,0.40718562874251496,College Stats,0.46456692913385866,0.47692307692307656,7th
San Jose St,0.7333333333333333,?,CB,0.25,?,Cleveland Wallace III,0.7446808510638298,0.10179640718562874,,0.29133858267716534,?,0
Houston,?,?,CB,0.3333333333333333,0.14285714285714285,William Jackson III\JackWi02,0.5957446808510638,0.10778443113772455,College Stats,0.04724409448818935,?,1st
Florida,0.8888888888888888,?,CB,0.16666666666666666,0.32142857142857145,Vernon Hargreaves III\HargVe00,0.8936170212765957,0.19760479041916168,College Stats,0.1496062992125987,0.0999999999999999,1st
Temple,0.4,0.5784753363228698,DT,0.5833333333333334,0.9285714285714286,Matt Ioannidis\IoanMa01,0.425531914893617,0.7664670658682635,College Stats,0.566929133858268,0.6615384615384613,5th
UCLA,?,?,OLB,0.4166666666666667,0.4642857142857143,Myles Jack\JackMy00,?,0.4431137724550898,College Stats,0.19685039370078733,?,2nd
Texas Tech,0.5555555555555556,0.4080717488789238,DE,0.6666666666666666,0.5,Branden Jackson\JackBr04,0.5319148936170213,0.6107784431137725,College Stats,0.590551181102362,0.7076923076923072,0
Alabama,0.3111111111111111,?,OT,0.75,0.5,Dominick Jackson\JackDo00,0.19148936170212766,0.8502994011976048,College Stats,0.84251968503937,?,0
Nebraska,0.6666666666666666,0.3542600896860986,FB,0.4166666666666667,0.8571428571428571,Andy Janovich\JanoAn00,0.6595744680851063,0.40119760479041916,College Stats,0.39370078740157466,0.36153846153846164,6th
Maryland,0.4444444444444444,0.6547085201793721,DT,0.6666666666666666,0.6428571428571429,Quinton Jefferson\JeffQu00,?,0.718562874251497,College Stats,0.503937007874016,0.3999999999999999,5th
Georgia,0.7777777777777778,?,OLB,0.5833333333333334,0.35714285714285715,Jordan Jenkins\JenkJo01,0.7021276595744681,0.5269461077844312,College Stats,0.38582677165354334,?,3rd
Marshall,?,?,RB,0.3333333333333333,?,Devon Johnson\JohnDe05,?,0.40119760479041916,College Stats,0.25984251968503935,?,0
Penn State,0.3111111111111111,0.6053811659192823,DT,0.6666666666666666,0.6785714285714286,Austin Johnson\JohnAu01,0.1702127659574468,0.8562874251497006,College Stats,0.7952755905511814,0.6923076923076921,2nd
Mississippi,?,?,ILB,0.4166666666666667,?,C.J. Johnson\JohnC.00,?,0.3772455089820359,College Stats,0.39370078740157466,0.5153846153846149,0
Oregon,0.5111111111111111,0.3677130044843046,OT,0.75,0.6428571428571429,Tyler Johnstone\JohnTy01,0.3404255319148936,0.7784431137724551,College Stats,0.7086614173228347,0.5769230769230764,0
Ohio State,0.7555555555555555,?,QB,0.75,?,Cardale Jones\JoneCa01,?,0.49101796407185627,College Stats,0.39370078740157466,?,4th
